Content:,Emissions by country and main source category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound:,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start year:,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End year:,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:,Gg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGAR v5.0 (1970 - 2015) of November 2019.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite: Crippa, M., Oreggioni, G., Guizzardi, D., Muntean, M., Schaaf, E., Lo Vullo, E., Solazzo, E., Monforti-Ferrario, F., Olivier, J.G.J., Vignati, E., Fossil CO2 and GHG emissions of all world countries - 2019 Report, EUR 29849 EN, Publications Office of the European Union, Luxembourg, 2019, ISBN 978-92-76-11100-9, doi:10.2760/687800, JRC117610.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Rest South America,COL,Colombia,39.36782017,40.88250177,42.00080251,42.88887454,43.36778149,44.77589136,46.00287986,47.33102283,47.46782048,48.58771685,48.73775424,49.16072911,50.75746814,49.49224303,49.07625759,49.31949672,50.67922478,51.92460001,53.06989571,54.03453511,55.14582748,55.2493469,55.49554419,56.9199324,58.18952676,58.56514012,59.67039863,59.37153044,59.35273989,57.09435255,58.97772255,59.67197041,60.42204992,61.38385348,61.32765412,62.96226217,64.00223152,65.57035101,64.76065053,64.97194486,67.05434287,64.33197464,61.32078184,59.50053694,61.00838541,61.75775838,,
Non-Annex_I,Rest South America,ECU,Ecuador,6.411003061,6.304738734,6.493444343,6.737109665,6.964589058,7.212167256,7.700596908,8.131534128,8.218085382,8.621973742,9.080270815,9.27603612,9.504473196,9.596441437,10.25764914,9.645483284,9.228524673,9.406995083,9.819908911,10.18717269,10.24849748,10.76574657,11.44149503,11.95845706,12.68726288,13.01075315,13.67608427,14.49864158,13.87279675,12.68117453,11.94740417,13.29077481,13.63926096,13.66932896,14.24601033,13.39548152,14.46523542,13.62341738,13.91956827,14.98278962,15.51307767,15.71660843,15.22325047,15.62373689,15.65782674,14.73867679,,
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),0.165113422,0.165852818,0.165134417,0.152264014,0.150601485,0.154044854,0.155532561,0.155681934,0.157986229,0.15955547,0.159248411,0.153226175,0.15404673,0.160046935,0.163417729,0.16206094,0.169865524,0.160232988,0.165858041,0.175258841,0.170306882,0.172771224,0.160044619,0.156661744,0.170526903,0.173188898,0.155091388,0.156549697,0.151418109,0.146400128,0.150544048,0.149122423,0.14796071,0.152464645,0.150850311,0.1511126,0.151153111,0.153740905,0.153862479,0.153907634,0.154007274,0.154151388,0.155897704,0.155499238,0.155316673,0.155003583,,
Non-Annex_I,Rest South America,GUF,French Guiana,0.029225466,0.028155834,0.027672974,0.027722486,0.026593205,0.028817681,0.028998965,0.03136572,0.034751097,0.035251886,0.03776004,0.040024318,0.047177129,0.051810189,0.055546002,0.05760022,0.063203991,0.067044174,0.069173416,0.069162972,0.078430667,0.083254486,0.076423156,0.074191759,0.074088991,0.078034115,0.082124758,0.082687008,0.084978307,0.090474365,0.092079277,0.094213715,0.093431071,0.096667402,0.09971681,0.101223106,0.101364167,0.099604549,0.097389927,0.095445349,0.105362043,0.102141145,0.129535137,0.130655251,0.129220754,0.129854712,,
Non-Annex_I,Rest South America,GUY,Guyana,5.129703052,5.137051981,5.127879121,5.145127054,5.169265219,5.180802247,5.188287563,5.191813547,5.197131089,5.051484604,5.067582576,5.078698924,5.053903978,4.998376467,4.968950739,4.946955997,4.970025067,4.953045391,4.972023908,4.952736315,4.923554396,4.9972179,5.047827163,5.067053155,5.059257292,5.093742922,5.104699655,5.116016292,5.10815089,5.130369239,5.084409384,5.093243342,5.121148482,5.17013507,5.178702329,5.145895677,5.130884904,5.126702176,5.111909352,5.151148007,5.150627466,5.168293506,5.22837771,5.252474467,5.230530478,5.243898236,,
Non-Annex_I,Rest South America,PER,Peru,15.61373216,16.37238089,15.71984933,15.61371284,16.19409481,15.81902656,16.08578267,15.89792987,15.64796092,15.70349312,15.43861927,15.84756843,15.72262551,14.89477929,15.11644625,14.88307234,16.52837101,16.81962298,16.86410725,16.15586207,15.1237417,15.05144878,14.8969038,15.41810239,16.46753572,17.72272613,17.9635434,18.07342491,17.96976533,18.52765111,18.70712892,18.48102113,18.94271887,19.28755703,19.4906969,19.75905114,20.24970063,20.5668326,20.7537125,21.43106989,21.79850346,22.17209692,22.03989649,22.6232295,22.63279679,22.93573429,,
Non-Annex_I,Rest South America,PRY,Paraguay,6.915630363,7.09362236,7.282322443,7.702168915,8.017207203,8.425365831,9.326629677,9.886245583,9.980397344,10.19247022,10.25153562,11.23730637,11.71574782,12.14813872,12.67878374,13.41626259,13.18888807,14.30030761,15.05893195,15.61315638,15.89566761,14.45801715,15.03415036,16.31731412,17.08966872,18.59094415,18.67717369,19.11277451,19.24532232,19.07312868,18.99761875,19.98433139,18.75781116,21.05972987,19.84164667,20.02642302,20.36799007,22.55548433,22.74253453,22.73521506,26.1793581,26.69887871,25.33420348,26.12239022,27.54573408,27.41998594,,
Non-Annex_I,Rest South America,SUR,Suriname,0.307591542,0.305317824,0.300747426,0.308581012,0.304306844,0.313230417,0.31769592,0.323720695,0.348931038,0.350995769,0.358988775,0.374623311,0.377098188,0.365394875,0.384272151,0.400087585,0.403146845,0.409921702,0.418416721,0.428265991,0.472995497,0.466012796,0.473525538,0.449044326,0.438895147,0.442872113,0.449966791,0.454592818,0.459557078,0.476863138,0.491967039,0.473968666,0.455591227,0.469209919,0.499774256,0.528796463,0.52564936,0.50355427,0.500321057,0.527415498,0.579632096,0.545027053,0.608487872,0.562619896,0.563823213,0.56916891,,
Non-Annex_I,Rest South America,URY,Uruguay,18.49898076,18.18200403,18.45188497,19.34618951,20.21046863,21.58231337,20.31133648,20.03625923,19.95614156,20.81977734,22.82450013,23.14979695,22.64997594,20.43912912,19.56319526,19.94539133,20.39479939,21.41905421,22.4919836,21.19507222,20.04733382,21.0880445,21.67195083,22.07482676,22.46084508,22.44697741,22.96359419,22.40876858,21.84492029,21.4162215,20.99938898,21.13461486,21.5661599,22.36906047,22.92037517,23.1760818,24.19828597,24.1979757,24.72755132,24.69909248,24.2334341,24.46100985,25.04273299,25.36607871,25.91117423,25.78469154,,
Non-Annex_I,Rest South America,VEN,Venezuela,16.30964921,16.57499083,17.06876084,17.50479974,18.54709552,19.30418962,19.4238627,20.81709386,22.152986,22.99562754,24.00529432,23.85785594,24.49442059,24.74290856,25.97311302,27.26631471,28.74617581,30.20038369,31.13242497,30.04435002,29.8748031,30.22052636,29.76673059,29.34087991,29.84063795,29.73625354,30.37685864,31.20763369,31.83162162,32.43382199,34.08801371,35.39695199,36.23332241,36.51845183,37.54444684,39.38772805,38.45522613,39.21418872,40.2585961,40.65706494,36.78631997,36.92294538,42.1390723,41.04123144,42.7282095,41.16042344,,
Non-Annex_I,Northern_Africa,DZA,Algeria,7.986340422,8.133224239,8.367973906,7.453645485,6.592391441,8.226812822,8.532552441,9.076046878,8.187158041,9.222145073,10.32844824,9.467013068,10.92133259,11.35746983,11.6707892,11.8939308,12.17400342,12.17903822,11.4829161,11.53122184,12.02100593,11.87902448,12.20710423,13.2048206,12.26824294,10.89085176,10.70744161,11.36520473,12.57444437,13.51869872,13.57786384,14.32305617,13.90198453,14.30723037,14.34708448,14.56367168,13.45307969,16.83389942,16.47462199,17.54921891,18.38307831,18.86459703,19.80493998,20.42906124,21.38845502,21.88458407,,
Non-Annex_I,Northern_Africa,EGY,Egypt,22.67273659,23.09363854,23.83678978,24.33374762,25.64629529,26.54234568,26.920975,27.5811879,28.07322091,28.33263126,28.71689604,28.79862205,29.22480875,28.34282207,28.38223769,28.98900885,30.90428692,31.8058912,33.14691651,32.97625542,33.22414933,35.02867843,39.77963769,41.27139533,40.30983269,44.89258865,46.94407198,47.04216432,48.64597825,47.89790675,48.9941731,50.03093222,50.36917606,50.46087297,55.20055305,56.62979732,55.95701445,58.11284639,60.5121113,61.44266614,64.4720795,65.67788558,64.73866068,62.83554936,63.41128248,64.50680129,,
Non-Annex_I,Northern_Africa,ESH,Western Sahara,0.225772812,0.227126048,0.234587879,0.236254409,0.232352313,0.236760729,0.240664288,0.245763281,0.248577279,0.251633652,0.254700664,0.254922344,0.260426409,0.262631256,0.265340542,0.268390086,0.271212634,0.273120944,0.274602811,0.276400572,0.276874601,0.278930327,0.278185111,0.28103412,0.281260939,0.283406781,0.285464915,0.287180645,0.286848025,0.289271155,0.295546111,0.305059426,0.298996055,0.300459901,0.300849159,0.301735479,0.3027176,0.304431107,0.305080118,0.306672982,0.307858575,0.313205595,0.31568172,0.313685117,0.31262461,0.313965805,,
Non-Annex_I,Northern_Africa,LBY,Libyan Arab Jamahiriya,1.430969822,1.359011809,1.450708785,1.637539633,1.815789644,2.314137583,2.467180068,2.370136929,2.536943788,3.000926474,3.081544889,2.935521738,3.266814445,3.378296937,3.283027089,3.165729129,3.145396682,3.214146832,3.202767849,3.340867815,3.490597757,3.458285742,3.296099899,3.496255801,3.512408229,3.835538797,3.752399771,3.760189737,3.859433106,3.89086078,3.585524416,3.861957091,3.889134943,3.951955158,4.158455533,4.374242552,4.58709988,4.600998695,4.769614707,5.024729136,5.263993759,4.713744638,5.222770986,5.438429073,5.347383075,5.19818374,,
Non-Annex_I,Northern_Africa,MAR,Morocco,13.94092376,14.29351847,14.00401481,13.65267144,13.62986028,13.60213407,13.87403705,13.17849029,13.96214137,13.99230763,14.73821801,13.64215077,11.66812138,12.52528174,12.06365686,13.36098574,14.98611274,15.6998129,15.42541323,15.76186615,16.20120963,15.77147335,14.76888324,13.87558602,14.51675887,14.16973238,15.0676164,15.79503595,16.07933981,16.7760885,16.84733651,17.17260985,17.34535514,18.02806426,18.49305223,18.47084514,19.12399353,18.69189327,18.42993148,18.82836799,19.29724621,20.04812477,20.20843193,20.74385403,20.97286386,21.31860361,,
Non-Annex_I,Northern_Africa,TUN,Tunisia,5.500990189,5.873378351,6.258876281,6.450138834,6.759097888,6.833843598,6.880250327,6.997057321,6.712694952,6.293442337,6.476274797,6.405658052,6.386905508,6.357284827,6.717191109,6.882757794,6.65730606,6.843957423,6.572937796,6.60818422,6.486894492,7.074373504,7.015595672,6.998555843,6.264497599,6.721527357,7.372954828,7.028733676,7.415055986,7.681494896,7.977476853,7.78651119,7.38969451,7.425387364,7.668630761,7.901520011,7.984868221,8.030224457,7.955550628,8.21318593,8.143752531,8.109408228,8.214234364,7.642734977,7.916856403,8.046116291,,
Non-Annex_I,Western_Africa,BEN,Benin,1.698684699,1.735323616,1.828286515,1.94510026,1.876922722,1.999537352,2.049571006,2.11725605,2.214723469,2.275145501,2.391117337,2.462015952,2.545014409,2.694013898,2.81719309,2.934778724,2.681814526,2.690993779,2.662080584,2.677559,2.867948525,3.071237382,3.148125163,3.197414806,3.507787649,3.238255869,3.658739443,3.731194754,3.648514952,3.813894759,3.855241667,4.036529489,4.266411981,4.321479799,4.451107907,4.535666381,4.690705761,4.898184823,4.998079922,5.174417391,5.343971885,5.42523387,5.545489562,5.774254278,5.945355129,6.123311838,,
Non-Annex_I,Western_Africa,BFA,Burkina Faso,5.427738128,5.474172924,5.138429006,4.815566498,4.996082622,5.194860762,5.302346835,5.421229393,5.648616239,5.872558808,6.017077476,6.360062608,6.691207727,6.950818222,7.228211222,8.19731835,8.561023075,8.818685463,9.164968748,9.418917134,9.565200626,10.08999156,10.35883417,10.67495453,10.8511326,11.13951756,11.49935445,11.87981396,12.01716349,12.25703154,12.09514287,12.55073015,12.89718273,16.40396089,16.80124443,17.17201636,17.58598248,17.98641359,18.54972002,18.9362357,19.44439573,19.87652135,20.38512711,20.90011142,21.23046234,21.71677078,,
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.564329222,1.632376213,1.726388738,1.809650218,1.89412247,1.944127477,2.030445233,2.189409894,2.455262874,3.089750167,3.316337531,3.438714727,3.638511984,4.079487129,3.949425284,4.08703631,4.249924119,4.294456512,4.433901818,4.624372295,4.836693229,5.291968526,5.400583641,5.49845366,5.675115737,5.858060112,6.098104587,6.333078787,6.499703799,6.722372895,6.996504253,7.203576879,7.41172291,7.629747597,7.837930201,8.043842145,8.19111741,8.752751309,8.813077944,9.059064426,9.310938542,10.02971777,10.13209676,10.19816079,10.27753239,10.48166345,,
Non-Annex_I,Western_Africa,CIV,Cote d'Ivoire,2.588136263,2.626710982,2.715717629,2.74951748,2.788510536,2.954093299,3.138124128,3.350778266,3.482082114,3.600315784,3.713042488,3.661791113,3.783810725,3.80593383,3.927263077,3.958393475,4.075027003,4.122124363,4.346708086,4.489527964,4.656012112,4.783867216,4.924194958,5.210927778,5.341714562,5.509167731,5.572498367,6.090821958,6.045331125,6.047686379,6.07957865,6.008674246,6.497824066,6.278224756,6.746746177,6.789762074,6.985044085,6.950081019,7.069297122,7.014426537,7.216333521,7.452684281,7.815773544,8.159157484,8.360371174,8.14306906,,
Non-Annex_I,Western_Africa,CMR,Cameroon,5.884273119,6.217187377,6.039546185,5.937644913,6.119979152,6.515846641,6.890742337,7.494824548,7.827237134,8.054993885,9.043194748,9.088660505,8.483902899,8.311676354,8.440941674,9.847870571,10.35158402,10.48531887,10.79259951,11.16923947,11.46153062,11.33623387,11.41918088,11.51330113,11.68010451,11.72727223,11.8231568,12.18162491,12.58096241,13.60813783,14.45158172,14.49933883,14.22296166,14.72099465,15.01616722,15.15833401,15.16666533,15.06725121,13.71057654,13.87815615,14.32394006,14.81129849,15.24468925,15.80744466,15.98233457,16.49094141,,
Non-Annex_I,Western_Africa,COD,Congo_the Democratic Republic of the,5.638950574,5.736668769,5.869911928,6.019672877,6.16599438,6.30368021,6.438618985,6.495150433,6.575454837,6.698410214,6.828637535,6.997488845,7.123491068,7.29459275,7.454772531,7.671829732,7.965053512,8.253197364,8.611422176,8.950325135,9.335513896,9.178046817,9.447674546,9.420328439,9.486592131,9.187704345,9.268439727,9.4793617,9.215783953,9.072012752,9.188112815,9.187704119,9.249235494,9.431593726,9.651550641,9.81015814,10.04884994,10.23167381,10.43881318,10.63967294,10.80865968,11.16503964,11.46055639,12.22359474,12.87809945,13.01696541,,
Non-Annex_I,Western_Africa,COG,Congo,0.526260057,0.53434106,0.541799791,0.541450805,0.552549133,0.573729124,0.593760906,0.606877337,0.628228287,0.617381516,0.613112688,0.624556395,0.650081626,0.668945251,0.669845672,0.691006117,0.699932992,0.713587549,0.72703287,0.718506791,0.741114948,0.740363046,0.743967497,0.758374506,0.754962482,0.770251604,0.78078035,0.784328922,0.790237386,0.813351369,0.824993284,0.856406706,0.863255089,0.901930639,0.998314222,1.102298879,1.269536117,1.30979461,1.38125196,1.393063164,1.464418163,1.603473025,1.741366294,1.777265542,1.809732367,1.828353813,,
Non-Annex_I,Western_Africa,CPV,Cape Verde,0.062028512,0.06039893,0.065505032,0.063681123,0.057334746,0.057824265,0.060815533,0.063454052,0.071922911,0.077619161,0.097237827,0.088960608,0.100884832,0.082726573,0.087664389,0.093410538,0.106193688,0.133320088,0.143920992,0.149220999,0.152545451,0.170731138,0.223034607,0.21995853,0.17776682,0.238079413,0.160518352,0.188694337,0.217129304,0.227033778,0.222035093,0.228728925,0.229260309,0.228966529,0.25036055,0.249610555,0.250465879,0.258129001,0.259846969,0.275817681,0.285666849,0.200332285,0.204790965,0.230650459,0.23547328,0.247290762,,
Non-Annex_I,Western_Africa,GAB,Gabon,0.255273979,0.260971034,0.269863295,0.286286009,0.288305185,0.305956489,0.338867688,0.363405048,0.391837993,0.381688124,0.381960141,0.401001112,0.401776381,0.412518039,0.406570246,0.443035082,0.466758315,0.467653911,0.485489118,0.493933263,0.511867178,0.542697832,0.564803046,0.586084753,0.579088742,0.572524677,0.604242929,0.637805,0.652244525,0.656029686,0.645514492,0.652748188,0.741544999,0.835867158,0.929375437,1.032952534,1.124618377,1.232504254,1.319153941,1.401062375,1.522598965,1.250681599,1.127743105,1.574047869,1.502417462,1.521602995,,
Non-Annex_I,Western_Africa,GHA,Ghana,3.201472862,3.214156931,3.390648087,3.349025951,3.612944234,3.55244747,3.522012807,3.450951707,3.452023869,3.472553293,3.549766453,3.678948446,3.744721278,3.784837975,4.000758081,4.134569428,4.214291194,4.418370001,4.51925112,4.763619815,4.583078444,4.860424658,4.860852394,4.988455889,5.100518357,5.183555208,5.490900663,5.717580255,5.993194877,6.169240563,6.014136168,6.116614331,6.199170731,6.287074526,6.297535975,6.478204162,6.731454352,6.852872624,7.015510873,7.411150678,7.606318778,7.85437713,8.264947972,8.617782714,8.884839303,9.594762353,,
Non-Annex_I,Western_Africa,GIN,Guinea,2.830421345,2.835278761,2.879396306,2.990513769,3.072659157,3.172721022,3.221689044,3.234241797,3.260313674,3.298400373,3.332041596,3.34127076,3.366667903,3.387446306,3.418059351,3.125051821,2.604864656,2.940917572,3.227527549,3.457502134,3.729037206,3.744381834,3.892474973,4.114715415,4.660844198,4.831581271,4.841805952,5.040018574,5.470538807,5.689412112,5.94815024,6.213405133,6.459705615,6.744433541,7.055178452,7.370554706,7.730441169,8.070544917,8.439466847,8.833532377,9.394905558,9.889390573,10.37608582,10.86303527,10.97677652,11.39384632,,
Non-Annex_I,Western_Africa,GMB,Gambia,0.426046504,0.445347465,0.461848382,0.469554975,0.477688758,0.487355473,0.495481814,0.501242654,0.512478782,0.515817878,0.519445926,0.528712301,0.537153953,0.53888842,0.529081118,0.559434284,0.57250228,0.58729611,0.596680804,0.614100703,0.607106802,0.642654396,0.642320006,0.644837688,0.645684624,0.650849569,0.648087681,0.657031155,0.668422636,0.682542721,0.700865609,0.68307974,0.701278484,0.813254021,0.835292752,0.845565123,0.864059742,0.883430491,0.91182985,0.936959495,0.943617853,0.869864235,0.825423158,0.883027153,0.955620855,0.989668117,,
Non-Annex_I,Western_Africa,GNB,Guinea-Bissau,0.608534817,0.623226976,0.639084654,0.651961464,0.666624146,0.689367128,0.715198165,0.737307122,0.759786381,0.779761407,0.802011817,0.834486811,0.860587497,0.876754048,0.894873046,0.907958077,0.928470986,0.970927839,1.005409875,1.05695886,1.108762735,1.1176493,1.1506561,1.187036127,1.200116748,1.238894462,1.27166535,1.309336156,1.33747343,1.368470531,1.393585447,1.406213107,1.406410363,1.425354619,1.432681569,1.399703224,1.471519802,1.550105768,1.63352705,1.721437784,1.807639407,1.893219395,1.923691573,1.945348353,1.947049858,1.974213942,,
Non-Annex_I,Western_Africa,GNQ,Equatorial Guinea,0.055151613,0.055720701,0.054064897,0.051178444,0.049432757,0.048950721,0.047136704,0.046653821,0.046502326,0.046849432,0.048141673,0.049473069,0.052085095,0.054184145,0.055938182,0.057823632,0.060017552,0.061728346,0.062650942,0.06578635,0.075954591,0.078415492,0.078601644,0.079647182,0.079563997,0.084030857,0.087251934,0.090327731,0.091024073,0.091551763,0.092723832,0.093041853,0.091432488,0.092280869,0.094376146,0.093974299,0.088807475,0.096486403,0.11609737,0.10439012,0.117732837,0.124964633,0.12637126,0.121362942,0.123457568,0.127039233,,
Non-Annex_I,Western_Africa,LBR,Liberia,0.423112924,0.433121628,0.443421524,0.454439446,0.466590227,0.481489981,0.505250004,0.526899905,0.541355846,0.5649555,0.593380258,0.604829973,0.632163284,0.65757345,0.66007341,0.674113752,0.680300973,0.684113227,0.690076124,0.673778257,0.651031169,0.608788077,0.585447371,0.563421679,0.544488083,0.579543028,0.637013728,0.701549785,0.752630734,0.798630967,0.843346416,0.87234519,0.887375032,0.904765371,0.92830091,0.928230293,1.019067816,1.066462335,1.128490439,1.195087967,1.261442877,1.334754818,1.383122075,1.415992756,1.438914477,1.473593738,,
Non-Annex_I,Western_Africa,MLI,Mali,10.21869348,10.42244585,9.088540822,8.279432332,7.369798044,8.079844466,8.517196035,8.645691146,9.336929298,9.994061454,11.51326526,12.1226688,12.51601952,10.9397507,9.757448634,8.924434138,9.288810607,9.52676883,10.03032529,10.32847674,11.00387239,10.96180941,11.08321908,11.29394737,11.42098163,11.75635488,12.02661771,12.40552612,12.94256437,13.52034525,13.91289632,14.38973535,15.64398214,16.38752267,17.14176198,17.78102452,17.96774166,19.19827701,19.92770735,20.74289416,22.14407323,22.89476048,23.69522269,24.27606747,24.71324783,25.65051659,,
Non-Annex_I,Western_Africa,MRT,Mauritania,4.597989352,4.464319613,4.045469375,3.90558038,3.223431871,3.332160557,3.533229022,3.695748783,3.76380008,3.851602135,3.932474017,4.249594201,4.376364928,3.879517568,3.629079125,3.917769565,4.003418233,4.1039243,4.308038768,4.506648585,4.705861332,4.879516616,4.657316945,4.823735096,4.70155094,4.701299247,5.077702525,5.456710374,5.731048234,6.156473158,6.389124774,6.649257599,6.819762444,6.900790332,6.622841226,6.716579707,7.062725312,6.649808755,6.284638126,6.835218527,7.009607419,7.234834655,7.461760557,7.675718162,7.44208716,7.442231806,,
Non-Annex_I,Western_Africa,NER,Niger,9.641669449,9.942484901,10.16238287,7.438040958,7.713473816,8.341531345,9.000168797,9.763138567,10.17184724,10.61509247,11.01195608,11.56157978,12.12260373,12.77339606,9.042730655,7.52237893,7.630206527,7.901979376,8.394841847,8.75454388,9.152506848,9.699776314,10.21754136,10.69729651,11.30923174,11.7795088,12.54870119,13.07718372,14.07634976,14.48861637,14.39212796,15.25133527,15.9972567,16.66570897,17.27714421,18.22459263,19.03902571,20.09889537,21.11912379,22.01974635,22.89230594,22.40801771,23.57409428,24.91914613,26.14332651,27.3885803,,
Non-Annex_I,Western_Africa,NGA,Nigeria,32.03396846,32.77460248,33.23853548,35.02717459,36.60958553,37.84580774,39.59535761,40.57506019,41.94334841,43.57847839,45.53044983,46.7573011,47.74169719,48.60681628,49.80387288,51.03824014,52.31665319,52.64725658,54.10484546,55.63835702,55.85060843,57.4876179,59.1759561,61.54743373,62.54161903,63.71834734,65.31645071,66.75546346,68.52169548,70.16576848,72.08926662,74.81397127,76.71089046,78.15378467,80.31066049,83.23182953,84.75357035,85.89186376,90.92910898,91.24249963,94.73286421,101.1918973,101.627886,104.0083154,104.2102393,105.4607513,,
Non-Annex_I,Western_Africa,SEN,Senegal,5.028246514,5.162447956,4.959176385,4.603500473,4.675676062,4.804918582,4.950423677,5.046652232,5.144099474,5.049608568,4.693662819,4.795135485,4.910699174,4.705722011,4.719800276,5.108392602,5.522406928,5.757012169,5.7506535,5.894706341,6.085702347,6.323625605,6.465024468,6.805482049,7.017972435,7.0439294,7.273033304,7.488383197,7.707283171,7.984089185,8.21373754,8.392454301,8.331392719,8.318560119,8.415558369,8.640709039,8.783468709,9.030679309,9.301567146,9.660395297,10.28019322,10.49422967,10.72341523,10.79087819,10.67164321,10.90210351,,
Non-Annex_I,Western_Africa,SHN,Saint Helena,0.002710314,0.002855246,0.002992114,0.002722292,0.002830354,0.003043557,0.003199922,0.003343181,0.003671968,0.003907409,0.003963276,0.003758909,0.003870684,0.003849066,0.003225928,0.003236774,0.003252612,0.003414494,0.003645102,0.003700459,0.003766665,0.003271496,0.003259268,0.003360448,0.002683569,0.002687812,0.002599157,0.002560826,0.002545908,0.002553934,0.003023647,0.002741399,0.002756809,0.002788883,0.002856133,0.002887389,0.001481743,0.001572575,0.001618345,0.001620672,0.001669673,0.001698073,0.001702323,0.00184249,0.001842358,0.001812131,,
Non-Annex_I,Western_Africa,SLE,Sierra Leone,1.103012439,1.126372067,1.139850469,1.157166833,1.17377858,1.199288472,1.223389461,1.246645599,1.275569805,1.285453334,1.310781881,1.331388773,1.362575003,1.328227688,1.290252555,1.317072455,1.33332433,1.35766097,1.356650683,1.363565533,1.432931335,1.440786208,1.45284615,1.486935527,1.517094821,1.527337051,1.510397038,1.474622956,1.490550805,1.423281438,1.422832424,1.353284568,1.40044387,1.502553229,1.60849184,1.688628514,1.927706872,1.882291039,2.038744905,2.293920272,2.434005241,2.609211023,2.709721234,2.832667936,2.858045775,2.8911943,,
Non-Annex_I,Western_Africa,STP,Sao Tome and Principe,0.015166716,0.014931286,0.013869464,0.014696698,0.013480953,0.015051383,0.017522665,0.016455478,0.016245601,0.016065052,0.016054413,0.016655854,0.017101668,0.017526467,0.018132514,0.018260341,0.018516666,0.019113098,0.019304715,0.019986915,0.022461517,0.02357923,0.023967498,0.023322865,0.023404931,0.024606142,0.025374377,0.026119668,0.026138425,0.026920607,0.028654903,0.031143348,0.033213043,0.034886714,0.034926188,0.03571909,0.039200416,0.03747161,0.043115955,0.045999505,0.046223335,0.050197843,0.052617537,0.053542548,0.05624921,0.058565811,,
Non-Annex_I,Western_Africa,TCD,Chad,7.931379233,7.924336007,8.438950758,7.464631812,5.991383363,6.321628063,6.734158923,7.39456421,7.588925565,7.784886704,7.948450795,8.064485789,8.196908018,8.17647676,6.629936341,6.800954693,7.13751162,7.501717416,7.925717046,8.314040241,8.784775217,8.942392378,9.079346949,9.243619167,9.298145771,9.593896282,9.759960133,10.77216408,11.10738178,11.13786738,11.33132254,11.73343072,11.98602493,12.27467717,12.50056983,12.8230616,13.10802274,13.65939244,13.95523662,14.27382834,14.93160274,15.31929321,15.79516307,16.00962647,17.34607854,16.40703941,,
Non-Annex_I,Western_Africa,TGO,Togo,0.970344164,0.934220125,1.037460877,1.043986289,1.064861607,1.130947722,1.139121365,1.128615028,1.173901656,1.162893691,1.04815332,1.093862355,1.217543442,1.139742287,1.248728815,1.326930691,1.401707794,1.498588818,1.774696204,1.78958494,1.891110355,1.763582372,1.632510413,1.644078674,1.62852296,1.477511449,1.738401714,1.911350028,1.984969704,2.136933954,2.178790358,2.227183536,2.297671634,2.367320722,2.391344444,2.528605188,2.579407097,2.629546443,2.674764595,2.867302242,2.917661762,2.940159728,3.238379361,3.327712188,3.470475222,3.615825968,,
Non-Annex_I,Eastern_Africa,BDI,Burundi,2.070415754,2.090934888,2.138034928,2.259225405,2.174682353,2.349844852,2.371228165,2.380766932,2.343811271,2.395265541,2.130631614,1.887308151,1.894278903,1.906345724,1.857390989,1.900675027,2.111655855,2.062004498,2.13457108,1.971843024,2.245007961,2.285311948,2.335222717,2.314946576,1.996478314,2.224703159,2.202466431,2.233597558,2.036659559,1.998842742,2.211122472,2.359524617,2.272795182,2.306630014,2.385112554,2.465457381,2.553265495,2.621752435,2.757332928,2.952027277,3.171004118,3.004002947,3.032325935,3.440841359,3.424084158,3.371590758,,
Non-Annex_I,Eastern_Africa,COM,Comoros,0.128299614,0.12999736,0.131592678,0.134560047,0.137818964,0.140307658,0.143261495,0.147972523,0.150965028,0.146470597,0.146281908,0.144074659,0.142645566,0.138001776,0.135378814,0.128860722,0.128068319,0.126054831,0.129910878,0.134264998,0.130715612,0.130126239,0.130526389,0.137909447,0.139490675,0.143668905,0.147718988,0.14675705,0.156099295,0.167872046,0.158285556,0.164128388,0.168181049,0.156001093,0.157610023,0.163506298,0.16014201,0.170009642,0.171525144,0.17284561,0.175466288,0.178538166,0.179071741,0.181622675,0.181539884,0.184361355,,
